Time-stamp,Pressure_cuff_signal,Signal_2
27.841,11440,43455
27.842,11440,43487
27.843,11472,43487
27.844,11504,43471
27.845,11472,43479
27.846,11440,43479
27.847,11456,43471
27.848,11472,43487
27.849,11456,43495
27.85,11440,43463
27.851,11472,43495
27.852,11440,43519
27.853,11440,43487
27.854,11456,43471
27.855,11472,43487
27.856,11456,43463
27.857,11488,43487
27.858,11472,43495
27.859,11472,43479
27.86,11472,43487
27.861,11440,43479
27.862,11472,43463
27.863,11440,43487
27.864,11472,43479
27.865,11472,43463
27.866,11456,43455
27.867,11440,43487
27.868,11440,43479
27.869,11456,43463
27.87,11440,43463
27.871,11440,43447
27.872,11472,43471
27.873,11456,43471
27.874,11472,43487
27.875,11440,43495
27.876,11456,43439
27.877,11440,43495
27.878,11440,43495
27.879,11440,43503
27.88,11456,43455
27.881,11472,43471
27.882,11456,43463
27.883,11440,43431
27.884,11440,43479
27.885,11472,43479
27.886,11456,43471
27.887,11408,43479
27.888,11424,43487
27.889,11472,43479
27.89,11440,43471
27.891,11504,43463
27.892,11456,43487
27.893,11440,43455
27.894,11424,43447
27.895,11456,43447
27.896,11440,43455
27.897,11408,43495
27.898,11440,43463
27.899,11488,43463
27.9,11440,43471
27.901,11440,43463
27.902,11152,43479
27.903,11472,43455
27.904,11456,43455
27.905,11440,43487
27.906,11456,43487
27.907,11456,43455
27.908,11472,43479
27.909,11472,43455
27.91,11424,43439
27.911,11456,43471
27.912,11472,43447
27.913,11440,43455
27.914,11440,43455
27.915,11440,43455
27.916,11456,43455
27.917,11440,43447
27.918,11440,43455
27.919,11440,43447
27.92,11392,43463
27.921,11456,43463
27.922,11456,43463
27.923,11440,43463
27.924,11440,43487
27.925,11440,43455
27.926,11440,43463
27.927,11472,43479
27.928,11472,43495
27.929,11440,43503
27.93,11440,43471
27.931,11408,43487
27.932,11472,43527
27.933,11424,43535
27.934,11456,43551
27.935,11456,43543
27.936,11408,43543
27.937,11440,43575
27.938,11440,43583
27.939,11440,43599
27.94,11440,43623
27.941,11440,43647
27.942,11408,43639
27.943,11440,43655
27.944,11456,43663
27.945,11456,43631
27.946,11472,43663
27.947,11376,43679
27.948,11440,43687
27.949,11456,43679
27.95,11456,43719
27.951,11424,43703
27.952,11440,43703
27.953,11440,43711
27.954,11456,43727
27.955,11440,43711
27.956,11472,43727
27.957,11424,43727
27.958,11456,43719
27.959,11472,43735
27.96,11568,43751
27.961,11472,43759
27.962,11472,43791
27.963,11440,43775
27.964,11440,43767
27.965,11472,43767
27.966,11440,43759
27.967,11472,43759
27.968,11440,43783
27.969,11440,43767
27.97,11456,43807
27.971,11440,43791
27.972,11472,43791
27.973,11440,43775
27.974,11472,43791
27.975,11440,43767
27.976,11424,43775
27.977,11424,43807
27.978,11440,43799
27.979,11456,43823
27.98,11440,43799
27.981,11440,43791
27.982,11440,43799
27.983,11440,43807
27.984,11408,43807
27.985,11504,43791
27.986,11440,43823
27.987,11424,43791
27.988,11472,43823
27.989,11472,43799
27.99,11440,43815
27.991,11472,43799
27.992,11440,43823
27.993,11440,43807
27.994,11408,43799
27.995,11440,43807
27.996,11440,43831
27.997,11440,43831
27.998,11456,43831
27.999,11424,43823
28,11424,43847
28.001,11456,43847
28.002,11440,43823
28.003,11440,43839
28.004,11408,43847
28.005,11424,43847
28.006,11392,43839
28.007,11440,43855
28.008,11440,43839
28.009,11536,43855
28.01,11472,43839
28.011,11440,43831
28.012,11472,43855
28.013,11424,43839
28.014,11440,43847
28.015,11488,43855
28.016,11456,43855
28.017,11472,43863
28.018,11440,43879
28.019,11472,43847
28.02,11440,43871
28.021,11472,43871
28.022,11472,43863
28.023,11408,43879
28.024,11440,43855
28.025,11440,43895
28.026,11440,43887
28.027,11424,43887
28.028,11472,43871
28.029,11472,43879
28.03,11440,43911
28.031,11440,43895
28.032,11424,43903
28.033,11456,43895
28.034,11472,43911
28.035,11408,43903
28.036,11440,43911
28.037,11456,43911
28.038,11440,43919
28.039,11408,43911
28.04,11440,43935
28.041,11440,43935
28.042,11472,43911
28.043,11440,43951
28.044,11456,43927
28.045,11392,43959
28.046,11456,43951
28.047,11440,43959
28.048,11456,43967
28.049,11376,43943
28.05,11456,43935
28.051,11440,43959
28.052,11456,43959
28.053,11440,43951
28.054,11440,43975
28.055,11440,43959
28.056,11440,43959
28.057,11440,43943
28.058,11456,43959
28.059,11456,43951
28.06,11424,43959
28.061,11440,43935
28.062,11440,43967
28.063,11424,43935
28.064,11456,43951
28.065,11440,43967
28.066,11472,43943
28.067,11440,43959
28.068,11440,43959
28.069,11472,43951
28.07,11408,43935
28.071,11456,43983
28.072,11440,43991
28.073,11440,43975
28.074,11472,43967
28.075,11440,43975
28.076,11456,43991
28.077,11456,43943
28.078,11472,43959
28.079,11392,43983
28.08,11440,43967
28.081,11472,43951
28.082,11472,43975
28.083,11504,43951
28.084,11440,43959
28.085,11440,43967
28.086,11440,43943
28.087,11472,43951
28.088,11440,43951
28.089,11456,43951
28.09,11456,43951
28.091,11488,43959
28.092,11424,43935
28.093,11472,43943
28.094,11440,43959
28.095,11424,43943
28.096,11472,43959
28.097,11440,43935
28.098,11456,43967
28.099,11472,43943
28.1,11456,43967
28.101,11456,43967
28.102,11408,43935
28.103,11472,43935
28.104,11456,43951
28.105,11440,43935
28.106,11440,43935
28.107,11440,43919
28.108,11440,43943
28.109,11440,43951
28.11,11440,43935
28.111,11440,43951
28.112,11456,43911
28.113,11440,43943
28.114,11440,43951
28.115,11440,43943
28.116,11456,43911
28.117,11472,43903
28.118,11424,43903
28.119,11440,43895
28.12,11456,43919
28.121,11472,43903
28.122,11440,43911
28.123,11424,43871
28.124,11536,43895
28.125,11440,43911
28.126,11456,43903
28.127,11440,43911
28.128,11440,43887
28.129,11440,43895
28.13,11424,43887
28.131,11440,43887
28.132,11456,43903
28.133,11456,43887
28.134,11456,43879
28.135,11440,43879
28.136,11440,43895
28.137,11440,43879
28.138,11440,43903
28.139,11424,43879
28.14,11424,43887
28.141,11424,43879
28.142,11440,43871
28.143,11440,43887
28.144,11440,43879
28.145,11440,43887
28.146,11440,43887
28.147,11440,43863
28.148,11440,43863
28.149,11472,43855
28.15,11392,43831
28.151,11456,43887
28.152,11424,43855
28.153,11440,43871
28.154,11440,43855
28.155,11440,43831
28.156,11440,43839
28.157,11440,43855
28.158,11440,43815
28.159,11456,43815
28.16,11408,43855
28.161,11472,43831
28.162,11456,43807
28.163,11440,43839
28.164,11472,43839
28.165,11424,43863
28.166,11440,43839
28.167,11440,43831
28.168,11424,43839
28.169,11456,43839
28.17,11456,43831
28.171,11440,43831
28.172,11472,43847
28.173,11440,43839
28.174,11472,43839
28.175,11472,43839
28.176,11440,43823
28.177,11472,43807
28.178,11440,43807
28.179,11440,43831
28.18,11456,43823
28.181,11536,43791
28.182,11456,43815
28.183,11456,43775
28.184,11472,43815
28.185,11456,43839
28.186,11472,43799
28.187,11440,43783
28.188,11456,43815
28.189,11472,43791
28.19,11472,43823
28.191,11456,43799
28.192,11440,43783
28.193,11440,43799
28.194,11472,43799
28.195,11456,43791
28.196,11440,43791
28.197,11472,43807
28.198,11456,43783
28.199,11440,43783
28.2,11440,43783
28.201,11440,43775
28.202,11504,43743
28.203,11408,43815
28.204,11440,43759
28.205,11408,43791
28.206,11472,43759
28.207,11472,43751
28.208,11408,43767
28.209,11472,43767
28.21,11440,43775
28.211,11440,43767
28.212,11440,43743
28.213,11408,43783
28.214,11440,43767
28.215,11472,43783
28.216,11424,43743
28.217,11440,43735
28.218,11440,43743
28.219,11456,43727
28.22,11440,43743
28.221,11440,43759
28.222,11456,43719
28.223,11440,43759
28.224,11440,43735
28.225,11472,43727
28.226,11440,43751
28.227,11472,43743
28.228,11472,43719
28.229,11456,43735
28.23,11472,43719
28.231,11424,43743
28.232,11488,43735
28.233,11440,43727
28.234,11456,43703
28.235,11424,43719
28.236,11408,43719
28.237,11440,43719
28.238,11440,43695
28.239,11424,43695
28.24,11472,43711
28.241,11408,43727
28.242,11440,43695
28.243,11440,43719
28.244,11440,43727
28.245,11504,43711
28.246,11456,43703
28.247,11456,43695
28.248,11456,43695
28.249,11440,43679
28.25,11456,43687
28.251,11472,43671
28.252,11440,43671
28.253,11456,43679
28.254,11440,43679
28.255,11440,43671
28.256,11440,43687
28.257,11408,43679
28.258,11440,43671
28.259,11440,43663
28.26,11440,43647
28.261,11408,43695
28.262,11408,43655
28.263,11456,43623
28.264,11440,43663
28.265,11424,43655
28.266,11408,43655
28.267,11472,43647
28.268,11440,43647
28.269,11440,43639
28.27,11488,43647
28.271,11456,43663
28.272,11440,43639
28.273,11440,43639
28.274,11456,43615
28.275,11376,43639
28.276,11456,43615
28.277,11440,43623
28.278,11440,43615
28.279,11408,43607
28.28,11440,43615
28.281,11456,43615
28.282,11440,43623
28.283,11440,43615
28.284,11408,43615
28.285,11440,43631
28.286,11440,43623
28.287,11408,43623
28.288,11440,43615
28.289,11440,43583
28.29,11440,43599
28.291,11456,43583
28.292,11472,43591
28.293,11552,43599
28.294,11440,43591
28.295,11472,43615
28.296,11472,43591
28.297,11472,43591
28.298,11472,43575
28.299,11472,43575
28.3,11472,43575
28.301,11472,43583
28.302,11440,43591
28.303,11424,43583
28.304,11440,43575
28.305,11488,43551
28.306,11456,43583
28.307,11472,43575
28.308,11472,43559
28.309,11408,43575
28.31,11440,43567
28.311,11472,43575
28.312,11440,43559
28.313,11488,43551
28.314,11456,43543
28.315,11440,43551
28.316,11456,43527
28.317,11440,43551
28.318,11504,43535
28.319,11440,43551
28.32,11472,43543
28.321,11440,43535
28.322,11488,43527
28.323,11456,43551
28.324,11440,43535
28.325,11456,43535
28.326,11408,43543
28.327,11456,43527
28.328,11440,43551
28.329,11440,43527
28.33,11408,43535
28.331,11440,43527
28.332,11472,43527
28.333,11456,43511
28.334,11440,43551
28.335,11472,43527
28.336,11440,43535
28.337,11424,43511
28.338,11440,43535
28.339,11424,43511
28.34,11456,43511
28.341,11424,43519
28.342,11440,43519
28.343,11440,43511
28.344,11456,43519
28.345,11440,43519
28.346,11440,43511
28.347,11440,43511
28.348,11408,43527
28.349,11456,43479
28.35,11440,43479
28.351,11440,43511
28.352,11424,43495
28.353,11472,43503
28.354,11472,43503
28.355,11440,43503
28.356,11440,43503
28.357,11440,43479
28.358,11472,43527
28.359,11440,43511
28.36,11408,43479
28.361,11440,43487
28.362,11440,43471
28.363,11440,43503
28.364,11456,43471
28.365,11472,43479
28.366,11440,43503
28.367,11456,43503
28.368,11440,43503
28.369,11472,43463
28.37,11440,43479
28.371,11440,43487
28.372,11424,43495
28.373,11408,43511
28.374,11440,43447
28.375,11440,43479
28.376,11440,43495
28.377,11408,43471
28.378,11440,43487
28.379,11440,43471
28.38,11440,43487
28.381,11472,43447
28.382,11456,43479
28.383,11424,43471
28.384,11472,43503
28.385,11440,43455
28.386,11456,43479
28.387,11456,43471
28.388,11440,43463
28.389,11504,43479
28.39,11472,43479
28.391,11456,43479
28.392,11472,43455
28.393,11440,43455
28.394,11440,43471
28.395,11424,43463
28.396,11472,43455
28.397,11456,43479
28.398,11472,43431
28.399,11456,43479
28.4,11440,43463
28.401,11472,43455
28.402,11456,43479
28.403,11376,43479
28.404,11424,43463
28.405,11456,43439
28.406,11440,43471
28.407,11440,43471
28.408,11440,43471
28.409,11440,43463
28.41,11440,43455
28.411,11472,43447
28.412,11504,43447
28.413,11440,43463
28.414,11472,43455
28.415,11488,43455
28.416,11472,43455
28.417,11440,43471
28.418,11456,43447
28.419,11488,43479
28.42,11408,43447
28.421,11440,43471
28.422,11440,43463
28.423,11440,43479
28.424,11504,43479
28.425,11440,43479
28.426,11408,43463
28.427,11456,43487
28.428,11472,43471
28.429,11472,43455
28.43,11440,43463
28.431,11440,43471
28.432,11472,43471
28.433,11440,43455
28.434,11440,43455
28.435,11424,43463
28.436,11456,43439
28.437,11456,43471
28.438,11456,43463
28.439,11472,43423
28.44,11456,43447
28.441,11440,43439
28.442,11456,43479
28.443,11440,43471
28.444,11440,43439
28.445,11440,43471
28.446,11456,43447
28.447,11440,43431
28.448,11456,43471
28.449,11440,43439
28.45,11472,43463
28.451,11440,43439
28.452,11424,43447
28.453,11472,43447
28.454,11440,43455
28.455,11440,43447
28.456,11472,43423
28.457,11472,43439
28.458,11440,43447
28.459,11408,43431
28.46,11472,43471
28.461,11472,43431
28.462,11440,43455
28.463,11472,43431
28.464,11440,43447
28.465,11456,43447
28.466,11456,43463
28.467,11472,43455
28.468,11472,43455
28.469,11472,43439
28.47,11456,43439
28.471,11424,43447
28.472,11456,43415
28.473,11472,43431
28.474,11424,43423
28.475,11472,43447
28.476,11424,43455
28.477,11440,43447
28.478,11408,43439
28.479,11440,43423
28.48,11408,43439
28.481,11440,43455
28.482,11440,43455
28.483,11440,43407
28.484,11408,43455
28.485,11440,43455
28.486,11456,43431
28.487,11408,43439
28.488,11440,43423
28.489,11440,43423
28.49,11408,43423
28.491,11472,43447
28.492,11440,43431
28.493,11376,43431
28.494,11440,43447
28.495,11440,43439
28.496,11440,43431
28.497,11472,43423
28.498,11424,43423
28.499,11440,43463
28.5,11424,43439
28.501,11440,43439
28.502,11472,43399
28.503,11472,43423
28.504,11424,43463
28.505,11440,43423
28.506,11456,43415
28.507,11440,43431
28.508,11440,43471
28.509,11440,43447
28.51,11472,43463
28.511,11440,43423
28.512,11440,43447
28.513,11456,43479
28.514,11440,43447
28.515,11456,43439
28.516,11472,43447
28.517,11456,43431
28.518,11472,43447
28.519,11472,43479
28.52,11472,43439
28.521,11440,43455
28.522,11472,43431
28.523,11408,43455
28.524,11456,43439
28.525,11456,43471
28.526,11472,43487
28.527,11488,43471
28.528,11472,43471
28.529,11440,43479
28.53,11440,43503
28.531,11440,43527
28.532,11472,43535
28.533,11504,43551
28.534,11488,43575
28.535,11472,43583
28.536,11440,43599
28.537,11472,43591
28.538,11440,43623
28.539,11440,43655
28.54,11488,43647
28.541,11440,43671
28.542,11456,43671
28.543,11472,43679
28.544,11456,43679
28.545,11440,43687
28.546,11440,43687
28.547,11440,43671
28.548,11504,43687
28.549,11440,43695
28.55,11456,43727
28.551,11472,43703
28.552,11504,43719
28.553,11472,43711
28.554,11456,43719
28.555,11408,43743
28.556,11424,43719
28.557,11408,43735
28.558,11440,43751
28.559,11440,43735
28.56,11456,43727
28.561,11472,43735
28.562,11440,43751
28.563,11424,43783
28.564,11440,43759
28.565,11472,43767
28.566,11440,43775
28.567,11440,43775
28.568,11440,43751
28.569,11440,43775
28.57,11424,43767
28.571,11440,43783
28.572,11440,43783
28.573,11456,43775
28.574,11440,43783
28.575,11440,43791
28.576,11408,43783
28.577,11440,43759
28.578,11248,43767
28.579,11472,43767
28.58,11440,43791
28.581,11440,43743
28.582,11376,43775
28.583,11472,43767
28.584,11472,43775
28.585,11456,43743
28.586,11440,43759
28.587,11424,43751
28.588,11424,43775
28.589,11456,43775
28.59,11440,43799
28.591,11472,43767
28.592,11472,43799
28.593,11472,43767
28.594,11472,43751
28.595,11408,43767
28.596,11440,43783
28.597,11456,43799
28.598,11456,43743
28.599,11472,43775
28.6,11440,43799
28.601,11440,43807
28.602,11456,43799
28.603,11472,43783
28.604,11440,43807
28.605,11456,43767
28.606,11440,43791
28.607,11456,43767
28.608,11408,43783
28.609,11440,43799
28.61,11440,43791
28.611,11472,43807
28.612,11408,43783
28.613,11456,43783
28.614,11456,43791
28.615,11440,43791
28.616,11456,43799
28.617,11440,43807
28.618,11456,43807
28.619,11440,43791
28.62,11472,43831
28.621,11440,43831
28.622,11408,43815
28.623,11472,43807
28.624,11440,43791
28.625,11408,43791
28.626,11472,43807
28.627,11440,43823
28.628,11440,43831
28.629,11440,43815
28.63,11424,43799
28.631,11408,43807
28.632,11440,43815
28.633,11440,43823
28.634,11440,43815
28.635,11456,43847
28.636,11440,43839
28.637,11456,43855
28.638,11488,43847
28.639,11472,43823
28.64,11440,43847
28.641,11488,43855
28.642,11472,43871
28.643,11472,43831
28.644,11440,43847
28.645,11472,43855
28.646,11472,43847
28.647,11440,43863
28.648,11472,43847
28.649,11456,43839
28.65,11472,43855
28.651,11440,43839
28.652,11440,43871
28.653,11456,43863
28.654,11472,43863
28.655,11408,43839
28.656,11456,43847
28.657,11472,43855
28.658,11456,43871
28.659,11440,43863
28.66,11440,43879
28.661,11472,43863
28.662,11424,43879
28.663,11472,43879
28.664,11472,43871
28.665,11440,43879
28.666,11456,43879
28.667,11408,43863
28.668,11440,43871
28.669,11424,43895
28.67,11440,43879
28.671,11408,43879
28.672,11440,43871
28.673,11440,43879
28.674,11424,43887
28.675,11424,43871
28.676,11408,43871
28.677,11440,43855
28.678,11456,43887
28.679,11440,43855
28.68,11440,43895
28.681,11472,43871
28.682,11472,43863
28.683,11440,43855
28.684,11440,43855
28.685,11440,43847
28.686,11472,43847
28.687,11456,43879
28.688,11440,43871
28.689,11472,43871
28.69,11440,43847
28.691,11456,43871
28.692,11440,43839
28.693,11440,43839
28.694,11456,43839
28.695,11456,43847
28.696,11440,43839
28.697,11472,43831
28.698,11376,43815
28.699,11440,43855
28.7,11440,43855
28.701,11424,43847
28.702,11408,43855
28.703,11456,43823
28.704,11440,43839
28.705,11456,43847
28.706,11440,43839
28.707,11472,43831
28.708,11440,43847
28.709,11408,43831
28.71,11376,43831
28.711,11440,43807
28.712,11456,43831
28.713,11440,43823
28.714,11472,43823
28.715,11440,43799
28.716,11408,43855
28.717,11440,43831
28.718,11472,43799
28.719,11440,43807
28.72,11440,43815
28.721,11424,43807
28.722,11472,43799
28.723,11440,43791
28.724,11440,43799
28.725,11440,43799
28.726,11456,43815
28.727,11472,43775
28.728,11440,43791
28.729,11440,43783
28.73,11440,43799
28.731,11504,43791
28.732,11440,43799
28.733,11472,43791
28.734,11440,43815
28.735,11472,43799
28.736,11456,43783
28.737,11440,43807
28.738,11440,43767
28.739,11424,43791
28.74,11472,43791
28.741,11440,43775
28.742,11472,43775
28.743,11424,43767
28.744,11472,43791
28.745,11472,43775
28.746,11440,43751
28.747,11456,43743
28.748,11440,43751
28.749,11392,43759
28.75,11440,43775
28.751,11472,43767
28.752,11456,43767
28.753,11456,43743
28.754,11488,43775
28.755,11472,43727
28.756,11472,43719
28.757,11440,43719
28.758,11472,43743
28.759,11440,43759
28.76,11424,43727
28.761,11472,43751
28.762,11472,43743
28.763,11472,43735
28.764,11456,43735
28.765,11440,43735
28.766,11536,43735
28.767,11440,43735
28.768,11440,43735
28.769,11472,43735
28.77,11504,43743
28.771,11440,43711
28.772,11440,43703
28.773,11456,43719
28.774,11456,43703
28.775,11472,43719
28.776,11440,43687
28.777,11440,43687
28.778,11472,43671
28.779,11440,43695
28.78,11472,43687
28.781,11440,43695
28.782,11456,43703
28.783,11472,43695
28.784,11440,43671
28.785,11424,43687
28.786,11456,43679
28.787,11440,43695
28.788,11440,43663
28.789,11408,43655
28.79,11440,43655
28.791,11456,43655
28.792,11456,43663
28.793,11424,43647
28.794,11424,43663
28.795,11440,43663
28.796,11424,43679
28.797,11440,43663
28.798,11440,43647
28.799,11424,43655
28.8,11392,43647
28.801,11440,43623
28.802,11424,43663
28.803,11440,43655
28.804,11424,43647
28.805,11472,43623
28.806,11440,43607
28.807,11456,43639
28.808,11456,43599
28.809,11392,43631
28.81,11472,43639
28.811,11456,43607
28.812,11472,43631
28.813,11472,43639
28.814,11440,43615
28.815,11440,43607
28.816,11456,43607
28.817,11408,43615
28.818,11440,43615
28.819,11456,43607
28.82,11456,43599
28.821,11472,43599
28.822,11408,43575
28.823,11424,43607
28.824,11472,43599
28.825,11440,43599
28.826,11440,43591
28.827,11440,43559
28.828,11408,43607
28.829,11440,43575
28.83,11440,43591
28.831,11440,43591
28.832,11456,43567
28.833,11472,43567
28.834,11472,43591
28.835,11440,43559
28.836,11456,43591
28.837,11440,43551
28.838,11472,43551
28.839,11456,43559
28.84,11408,43583
28.841,11440,43591
28.842,11456,43527
28.843,11472,43559
28.844,11440,43559
28.845,11440,43583
28.846,11440,43551
28.847,11408,43519
28.848,11440,43551
28.849,11440,43535
28.85,11456,43551
28.851,11456,43551
28.852,11440,43543
28.853,11456,43527
28.854,11440,43551
28.855,11472,43535
28.856,11472,43551
28.857,11440,43551
28.858,11424,43527
28.859,11472,43511
28.86,11424,43543
28.861,11440,43527
28.862,11424,43503
28.863,11456,43527
28.864,11504,43503
28.865,11472,43527
28.866,11440,43519
28.867,11472,43503
28.868,11472,43519
28.869,11440,43503
28.87,11440,43527
28.871,11472,43519
28.872,11472,43535
28.873,11472,43519
28.874,11472,43511
28.875,11440,43535
28.876,11456,43519
28.877,11408,43503
28.878,11440,43479
28.879,11440,43511
28.88,11440,43519
28.881,11472,43511
28.882,11440,43487
28.883,11472,43519
28.884,11440,43511
28.885,11440,43503
28.886,11440,43495
28.887,11424,43511
28.888,11472,43495
28.889,11472,43471
28.89,11472,43487
28.891,11472,43463
28.892,11456,43463
28.893,11440,43463
28.894,11440,43487
28.895,11440,43479
28.896,11440,43479
28.897,11440,43503
28.898,11408,43495
28.899,11472,43511
28.9,11472,43455
28.901,11472,43495
28.902,11440,43503
28.903,11408,43471
28.904,11472,43487
28.905,11440,43495
28.906,11456,43495
28.907,11456,43463
28.908,11440,43479
28.909,11456,43535
28.91,11440,43487
28.911,11424,43471
28.912,11456,43495
28.913,11472,43503
28.914,11472,43471
28.915,11472,43471
28.916,11440,43495
28.917,11456,43471
28.918,11424,43479
28.919,11472,43479
28.92,11408,43455
28.921,11472,43487
28.922,11456,43495
28.923,11456,43471
28.924,11440,43455
28.925,11456,43463
28.926,11440,43463
28.927,11440,43447
28.928,11408,43487
28.929,11440,43455
28.93,11472,43431
28.931,11472,43455
28.932,11440,43463
28.933,11472,43479
28.934,11440,43487
28.935,11472,43471
28.936,11440,43463
28.937,11504,43439
28.938,11440,43495
28.939,11456,43479
28.94,11440,43471
28.941,11408,43455
28.942,11408,43471
28.943,11440,43463
28.944,11472,43431
28.945,11472,43455
28.946,11392,43439
28.947,11472,43447
28.948,11440,43455
28.949,11472,43463
28.95,11408,43479
28.951,11440,43479
28.952,11440,43447
28.953,11472,43463
28.954,11408,43471
28.955,11472,43455
28.956,11440,43439
28.957,11472,43463
28.958,11456,43471
28.959,11440,43463
28.96,11472,43471
28.961,11440,43455
28.962,11456,43455
28.963,11456,43455
28.964,11456,43455
28.965,11472,43431
28.966,11440,43479
28.967,11472,43455
28.968,11440,43455
28.969,11456,43447
28.97,11472,43463
28.971,11440,43447
28.972,11440,43447
28.973,11440,43455
28.974,11440,43463
28.975,11440,43463
28.976,11456,43455
28.977,11472,43439
28.978,11456,43455
28.979,11472,43463
28.98,11472,43439
28.981,11440,43431
28.982,11440,43439
28.983,11456,43455
28.984,11440,43439
28.985,11424,43423
28.986,11472,43431
28.987,11472,43447
28.988,11440,43431
28.989,11472,43439
28.99,11472,43463
28.991,11456,43431
28.992,11472,43423
28.993,11408,43439
28.994,11456,43447
28.995,11472,43447
28.996,11456,43447
28.997,11472,43439
28.998,11440,43479
28.999,11408,43455
29,11440,43431
29.001,11408,43463
29.002,11472,43431
29.003,11424,43463
29.004,11472,43423
29.005,11440,43407
29.006,11440,43455
29.007,11456,43463
29.008,11440,43447
29.009,11408,43431
29.01,11456,43431
29.011,11440,43431
29.012,11472,43455
29.013,11472,43471
29.014,11456,43439
29.015,11456,43471
29.016,11440,43431
29.017,11408,43463
29.018,11376,43463
29.019,11440,43439
29.02,11472,43439
29.021,11440,43423
29.022,11440,43455
29.023,11456,43447
29.024,11440,43447
29.025,11440,43423
29.026,11440,43439
29.027,11408,43455
29.028,11472,43447
29.029,11440,43447
29.03,11440,43423
29.031,11440,43415
29.032,11424,43415
29.033,11472,43439
29.034,11472,43447
29.035,11472,43399
29.036,11440,43431
29.037,11472,43447
29.038,11440,43447
29.039,11440,43455
29.04,11472,43439
29.041,11440,43415
29.042,11456,43439
29.043,11456,43423
29.044,11440,43415
29.045,11456,43463
29.046,11440,43439
29.047,11440,43447
29.048,11472,43399
29.049,11440,43423
29.05,11456,43423
29.051,11472,43423
29.052,11472,43439
29.053,11472,43423
29.054,11456,43415
29.055,11440,43439
29.056,11472,43415
29.057,11440,43399
29.058,11440,43423
29.059,11424,43415
29.06,11440,43439
29.061,11440,43431
29.062,11456,43407
29.063,11456,43423
29.064,11472,43431
29.065,11488,43407
29.066,11440,43431
29.067,11440,43423
29.068,11456,43431
29.069,11456,43423
29.07,11472,43423
29.071,11440,43423
29.072,11440,43431
29.073,11472,43415
29.074,11408,43415
29.075,11424,43423
29.076,11472,43423
29.077,11472,43431
29.078,11456,43415
29.079,11440,43415
29.08,11440,43431
29.081,11472,43423
29.082,11440,43447
29.083,11440,43415
29.084,11440,43399
29.085,11440,43391
29.086,11472,43423
29.087,11456,43439
29.088,11440,43399
29.089,11440,43447
29.09,11456,43447
29.091,11472,43431
29.092,11456,43431
29.093,11456,43407
29.094,11440,43431
29.095,11408,43423
29.096,11456,43407
29.097,11472,43431
29.098,11472,43415
29.099,11456,43431
29.1,11440,43407
29.101,11440,43407
29.102,11472,43399
29.103,11424,43415
29.104,11424,43407
29.105,11456,43415
29.106,11440,43447
29.107,11440,43431
29.108,11472,43423
29.109,11440,43407
29.11,11456,43431
29.111,11440,43439
29.112,11408,43431
29.113,11440,43431
29.114,11408,43439
29.115,11424,43455
29.116,11456,43447
29.117,11552,43455
29.118,11472,43431
29.119,11440,43455
29.12,11440,43455
29.121,11440,43447
29.122,11408,43495
29.123,11424,43511
29.124,11552,43479
29.125,11440,43471
29.126,11488,43495
29.127,11440,43527
29.128,11440,43543
29.129,11472,43575
29.13,11440,43559
29.131,11440,43583
29.132,11424,43591
29.133,11424,43615
29.134,11472,43623
29.135,11440,43615
29.136,11456,43639
29.137,11440,43639
29.138,11472,43663
29.139,11440,43663
29.14,11456,43703
29.141,11440,43663
29.142,11440,43711
29.143,11472,43695
29.144,11440,43703
29.145,11424,43695
29.146,11408,43711
29.147,11440,43719
29.148,11456,43735
29.149,11472,43727
29.15,11440,43743
29.151,11472,43727
29.152,11472,43743
29.153,11456,43767
29.154,11440,43759
29.155,11408,43759
29.156,11472,43759
29.157,11456,43743
29.158,11408,43759
29.159,11472,43759
29.16,11424,43767
29.161,11456,43767
29.162,11472,43743
29.163,11472,43767
29.164,11440,43767
29.165,11440,43759
29.166,11456,43735
29.167,11440,43743
29.168,11472,43775
29.169,11440,43759
29.17,11440,43767
29.171,11440,43751
29.172,11472,43767
29.173,11472,43767
29.174,11440,43783
29.175,11456,43735
29.176,11440,43743
29.177,11440,43767
29.178,11472,43767
29.179,11440,43783
29.18,11424,43735
29.181,11440,43759
29.182,11440,43767
29.183,11424,43759
29.184,11408,43759
29.185,11440,43743
29.186,11440,43767
29.187,11440,43743
29.188,11424,43727
29.189,11440,43743
29.19,11440,43775
29.191,11440,43743
29.192,11424,43767
29.193,11408,43775
29.194,11440,43743
29.195,11456,43759
29.196,11440,43767
29.197,11472,43751
29.198,11440,43775
29.199,11440,43743
29.2,11408,43743
29.201,11440,43751
29.202,11472,43735
29.203,11424,43767
29.204,11456,43743
29.205,11408,43735
29.206,11472,43759
29.207,11440,43743
29.208,11440,43743
29.209,11408,43759
29.21,11408,43767
29.211,11472,43751
29.212,11440,43743
29.213,11472,43751
29.214,11408,43735
29.215,11440,43735
29.216,11440,43719
29.217,11440,43743
29.218,11456,43735
29.219,11440,43735
29.22,11472,43751
29.221,11440,43759
29.222,11408,43751
29.223,11344,43751
29.224,11440,43751
29.225,11440,43751
29.226,11440,43775
29.227,11456,43735
29.228,11456,43735
29.229,11456,43767
29.23,11424,43759
29.231,11472,43751
29.232,11440,43775
29.233,11440,43719
29.234,11408,43759
29.235,11408,43767
29.236,11408,43775
29.237,11440,43751
