Time-stamp,Pressure_Cuff_Signal,Green_PPG_Signal,iR_signal,Red_Signal,FSR
21.514,11440,32432,52895,43855,3485
0.001,11440,32416,52887,43847,3491
21.515,11472,32400,52871,43847,3467
21.516,11456,32432,52887,43879,3491
21.517,11440,32448,52855,43871,3493
0.001,11472,32432,52863,43871,3487
21.518,11440,32432,52887,43847,3488
21.519,11456,32464,52847,43871,3475
21.52,11440,32432,52871,43839,3487
0.001,11440,32464,52863,43839,3491
21.521,11456,32464,52855,43839,3486
21.522,11456,32432,52871,43847,3478
21.523,11440,32432,52879,43839,3480
0.001,11472,32432,52871,43831,3485
21.524,11376,32432,52839,43815,3487
21.525,11440,32432,52855,43855,3491
21.526,11440,32448,52863,43855,3475
0.001,11424,32464,52823,43847,3486
21.527,11408,32432,52855,43855,3486
21.528,11456,32432,52847,43823,3488
21.529,11440,32432,52855,43839,3484
0.001,11456,32432,52847,43847,3476
21.53,11440,32464,52847,43839,3487
21.531,11472,32480,52855,43831,3491
21.532,11440,32464,52863,43847,3488
0.001,11408,32496,52871,43831,3487
21.533,11376,32496,52871,43831,3474
21.534,11440,32496,52855,43807,3483
21.535,11456,32480,52831,43831,3485
0.001,11440,32496,52831,43823,3484
21.536,11472,32464,52855,43823,3484
21.537,11440,32464,52839,43799,3475
21.538,11408,32464,52823,43855,3484
0.001,11440,32464,52855,43831,3480
21.539,11472,32480,52863,43799,3485
21.54,11440,32464,52871,43807,3485
21.541,11440,32464,52855,43815,3468
0.001,11424,32448,52847,43807,3485
21.542,11472,32464,52815,43799,3487
21.543,11440,32464,52839,43791,3486
21.544,11440,32496,52839,43799,3487
0.001,11440,32528,52847,43799,3467
21.545,11456,32496,52831,43815,3491
21.546,11472,32560,52807,43775,3484
21.547,11440,32592,52831,43791,3488
0.001,11440,32496,52839,43783,3476
21.548,11440,32496,52823,43799,3473
21.549,11504,32496,52823,43791,3485
21.55,11440,32496,52831,43799,3485
0.001,11472,32480,52815,43791,3485
21.551,11440,32480,52815,43815,3471
21.552,11472,32496,52823,43799,3480
21.553,11456,32464,52839,43783,3479
0.001,11440,32496,52823,43807,3480
21.554,11440,32368,52831,43767,3480
21.555,11424,32464,52831,43791,3468
21.556,11472,32496,52807,43791,3481
0.001,11440,32496,52807,43775,3478
21.557,11472,32496,52799,43775,3485
21.558,11424,32496,52823,43767,3484
21.559,11472,32560,52815,43791,3469
0.001,11472,32560,52799,43775,3480
21.56,11440,32496,52839,43751,3479
21.561,11456,32576,52815,43743,3479
21.562,11440,32480,52847,43751,3480
0.001,11392,32512,52807,43759,3471
21.563,11440,32496,52791,43775,3480
21.564,11472,32496,52815,43767,3481
21.565,11456,32496,52775,43767,3484
0.001,11456,32496,52791,43743,3481
21.566,11488,32528,52807,43775,3469
21.567,11472,32544,52783,43727,3483
21.568,11472,32480,52799,43719,3477
0.001,11440,32560,52807,43719,3477
21.569,11472,32464,52799,43743,3481
21.57,11440,32496,52791,43759,3468
21.571,11424,32496,52791,43727,3479
0.001,11472,32560,52823,43751,3477
21.572,11472,32544,52815,43743,3479
21.573,11472,32560,52799,43735,3481
21.574,11456,32496,52791,43735,3464
0.001,11440,32496,52791,43735,3483
21.575,11536,32496,52783,43735,3483
21.576,11440,32496,52783,43735,3479
21.577,11440,32544,52775,43735,3481
0.001,11472,32496,52799,43735,3467
21.578,11504,32560,52807,43743,3478
21.579,11440,32496,52791,43711,3477
21.58,11440,32496,52791,43703,3477
0.001,11456,32288,52775,43719,3481
21.581,11456,32464,52799,43703,3469
21.582,11472,32464,52783,43719,3483
21.583,11440,32496,52791,43687,3481
0.001,11440,32464,52791,43687,3479
21.584,11472,32496,52775,43671,3478
21.585,11440,32560,52799,43695,3465
21.586,11472,32496,52791,43687,3476
0.001,11440,32512,52775,43695,3475
21.587,11456,32512,52783,43703,3471
21.588,11472,32496,52775,43695,3480
21.589,11440,32496,52783,43671,3453
0.001,11424,32496,52767,43687,3470
21.59,11456,32512,52767,43679,3477
21.591,11440,32480,52759,43695,3475
21.592,11440,32496,52751,43663,3470
0.001,11408,32592,52743,43655,3463
21.593,11440,32544,52767,43655,3476
21.594,11456,32496,52759,43655,3477
21.595,11456,32480,52767,43663,3474
0.001,11424,32464,52775,43647,3467
21.596,11424,32496,52767,43663,3464
21.597,11440,32560,52751,43663,3481
21.598,11424,32240,52759,43679,3472
0.001,11440,32512,52751,43663,3475
21.599,11440,32480,52751,43647,3463
21.6,11424,32496,52767,43655,3477
21.601,11392,32480,52751,43647,3477
0.001,11440,32496,52751,43623,3475
21.602,11424,32496,52775,43663,3480
21.603,11440,32512,52775,43655,3455
21.604,11424,32496,52743,43647,3477
0.001,11472,32464,52751,43623,3471
21.605,11440,32464,52727,43607,3477
21.606,11456,32496,52759,43639,3471
21.607,11456,32464,52751,43599,3463
0.001,11392,32496,52743,43631,3477
21.608,11472,32496,52735,43639,3479
21.609,11456,32496,52743,43607,3469
21.61,11472,32496,52751,43631,3474
0.001,11472,32496,52735,43639,3463
21.611,11440,32496,52735,43615,3473
21.612,11440,32464,52719,43607,3475
21.613,11456,32496,52727,43607,3475
0.001,11408,32496,52743,43615,3477
21.614,11440,32496,52751,43615,3477
21.615,11456,32576,52727,43607,3475
21.616,11456,32496,52743,43599,3474
0.001,11472,32496,52719,43599,3475
21.617,11408,32496,52719,43575,3478
21.618,11424,32496,52727,43607,3455
21.619,11472,32496,52727,43599,3476
0.001,11440,32496,52735,43599,3475
21.62,11440,32496,52711,43591,3473
21.621,11440,32496,52735,43559,3479
21.622,11408,32464,52711,43607,3455
0.001,11440,32496,52735,43575,3471
21.623,11440,32528,52719,43591,3471
21.624,11440,32480,52735,43591,3473
21.625,11456,32496,52727,43567,3476
0.001,11472,32560,52703,43567,3453
21.626,11472,32560,52727,43591,3476
21.627,11440,32496,52703,43559,3474
21.628,11456,32560,52695,43591,3469
0.001,11440,32512,52719,43551,3469
21.629,11472,32560,52719,43551,3464
21.63,11456,32544,52727,43559,3475
21.631,11408,32496,52711,43583,3471
0.001,11440,32496,52695,43591,3475
21.632,11456,32496,52703,43527,3469
21.633,11472,32496,52735,43559,3464
21.634,11440,32496,52719,43559,3469
0.001,11440,32496,52695,43583,3471
21.635,11440,32576,52711,43551,3476
21.636,11408,32496,52727,43519,3452
21.637,11440,32560,52711,43551,3471
0.001,11440,32544,52711,43535,3475
21.638,11456,32576,52711,43551,3470
21.639,11456,32576,52671,43551,3471
21.64,11440,32592,52703,43543,3453
0.001,11456,32592,52703,43527,3469
21.641,11440,32592,52679,43551,3471
21.642,11472,32624,52687,43535,3471
21.643,11472,32576,52703,43551,3476
0.001,11440,32560,52711,43551,3455
21.644,11424,32560,52671,43527,3477
21.645,11472,32496,52703,43511,3469
21.646,11424,32560,52711,43543,3474
0.001,11440,32560,52703,43527,3471
21.647,11424,32560,52719,43503,3455
21.648,11456,32560,52711,43527,3477
21.649,11504,32560,52679,43503,3467
0.001,11472,32576,52695,43527,3467
21.65,11440,32592,52695,43519,3465
21.651,11472,32560,52687,43503,3452
21.652,11472,32624,52695,43519,3473
0.001,11440,32624,52695,43503,3469
21.653,11440,32624,52711,43527,3475
21.654,11472,32640,52695,43519,3455
21.655,11472,32624,52703,43535,3470
0.001,11472,32592,52703,43519,3469
21.656,11472,32592,52695,43511,3465
21.657,11440,32608,52679,43535,3468
21.658,11456,32624,52711,43519,3455
0.001,11408,32576,52703,43503,3473
21.659,11440,32560,52703,43479,3467
21.66,11440,32560,52687,43511,3471
21.661,11440,32560,52687,43519,3471
0.001,11472,32576,52711,43511,3453
21.662,11440,32560,52663,43487,3473
21.663,11472,32608,52679,43519,3469
21.664,11440,32592,52695,43511,3471
0.001,11440,32576,52703,43503,3467
21.665,11440,32640,52671,43495,3439
21.666,11424,32640,52695,43511,3465
21.667,11472,32624,52695,43495,3469
0.001,11472,32640,52679,43471,3475
21.668,11472,32624,52687,43487,3488
21.669,11472,32624,52687,43463,3452
21.67,11456,32656,52695,43463,3469
0.001,11440,32656,52687,43463,3463
21.671,11440,32640,52695,43487,3469
21.672,11440,32624,52679,43479,3474
21.673,11440,32640,52695,43479,3453
0.001,11440,32608,52679,43503,3467
21.674,11408,32624,52663,43495,3471
21.675,11472,32624,52695,43511,3469
21.676,11472,32592,52687,43455,3477
0.001,11472,32592,52695,43495,3453
21.677,11440,32624,52663,43503,3465
21.678,11408,32624,52679,43471,3469
21.679,11472,32640,52679,43487,3467
0.001,11440,32656,52679,43495,3478
21.68,11456,32672,52671,43495,3463
21.681,11456,32656,52663,43463,3475
21.682,11440,32656,52663,43479,3469
0.001,11456,32640,52671,43535,3466
21.683,11440,32656,52671,43487,3469
21.684,11424,32656,52655,43471,3448
21.685,11456,32624,52663,43495,3471
0.001,11472,32640,52695,43503,3468
21.686,11472,32608,52655,43471,3476
21.687,11472,32624,52655,43471,3471
21.688,11440,32640,52671,43495,3453
0.001,11456,32624,52679,43471,3469
21.689,11424,32624,52663,43479,3469
21.69,11472,32624,52695,43479,3467
21.691,11408,32608,52687,43455,3453
0.001,11472,32624,52679,43487,3469
21.692,11456,32656,52663,43495,3475
21.693,11456,32672,52679,43471,3467
21.694,11440,32688,52663,43455,3469
0.001,11456,32688,52679,43463,3455
21.695,11440,32688,52679,43463,3473
21.696,11440,32656,52679,43447,3477
21.697,11408,32656,52679,43487,3471
0.001,11440,32656,52679,43455,3469
21.698,11472,32640,52671,43431,3463
21.699,11472,32656,52655,43455,3467
21.7,11440,32656,52655,43463,3469
0.001,11472,32656,52671,43479,3470
21.701,11440,32656,52679,43487,3474
21.702,11472,32656,52679,43471,3453
21.703,11440,32640,52687,43463,3469
0.001,11504,32640,52695,43439,3468
21.704,11440,32640,52671,43495,3476
21.705,11456,32656,52671,43479,3461
21.706,11440,32672,52671,43471,3475
0.001,11408,32688,52663,43455,3471
21.707,11408,32688,52695,43471,3471
21.708,11440,32688,52663,43463,3469
21.709,11472,32688,52671,43431,3451
0.001,11472,32688,52679,43455,3471
21.71,11392,32656,52663,43439,3466
21.711,11472,32688,52671,43447,3465
21.712,11440,32656,52679,43455,3469
0.001,11472,32656,52671,43463,3455
21.713,11408,32656,52687,43479,3469
21.714,11440,32672,52655,43479,3473
21.715,11440,32656,52671,43447,3478
0.001,11472,32688,52671,43463,3466
21.716,11408,32656,52695,43471,3449
21.717,11472,32656,52671,43455,3469
21.718,11440,32656,52679,43439,3471
0.001,11472,32688,52663,43463,3467
21.719,11456,32720,52663,43471,3471
21.72,11440,32704,52647,43463,3460
21.721,11472,32688,52663,43471,3469
0.001,11440,32704,52687,43455,3469
21.722,11456,32848,52663,43455,3469
21.723,11456,32720,52671,43455,3453
21.724,11456,32848,52663,43455,3469
0.001,11472,32720,52647,43431,3469
21.725,11440,32720,52663,43479,3470
21.726,11472,32704,52655,43455,3469
21.727,11440,32848,52687,43455,3452
0.001,11456,32816,52671,43447,3469
21.728,11472,32720,52647,43463,3471
21.729,11440,32848,52655,43447,3469
21.73,11440,32832,52679,43447,3473
0.001,11440,32848,52663,43455,3451
21.731,11440,32848,52655,43463,3467
21.732,11440,32880,52671,43463,3464
21.733,11456,32880,52679,43455,3466
0.001,11472,32896,52687,43439,3476
21.734,11456,32896,52687,43455,3451
21.735,11472,32944,52655,43463,3471
21.736,11472,32960,52647,43439,3467
0.001,11440,32960,52687,43431,3468
21.737,11440,32944,52679,43439,3473
21.738,11456,33008,52655,43455,3450
21.739,11440,33008,52639,43439,3473
0.001,11424,33008,52679,43423,3465
21.74,11472,32976,52663,43431,3467
21.741,11472,33008,52679,43447,3469
21.742,11440,33040,52655,43431,3448
0.001,11472,33008,52647,43439,3469
21.743,11472,33008,52655,43463,3469
21.744,11456,33040,52663,43431,3471
21.745,11472,33072,52639,43423,3452
0.001,11408,33104,52647,43439,3462
21.746,11456,33136,52655,43447,3469
21.747,11472,33104,52679,43447,3473
21.748,11456,33136,52679,43447,3469
0.001,11472,33168,52647,43439,3452
21.749,11440,33200,52647,43479,3453
21.75,11408,33200,52663,43455,3468
21.751,11440,33232,52663,43431,3470
0.001,11408,33248,52687,43463,3475
21.752,11472,33232,52663,43431,3455
21.753,11424,33264,52631,43463,3467
21.754,11472,33264,52655,43423,3467
0.001,11440,33264,52639,43407,3469
21.755,11440,33264,52663,43455,3467
21.756,11456,33328,52655,43463,3461
21.757,11440,33344,52639,43447,3464
0.001,11408,33328,52663,43431,3475
21.758,11456,33328,52663,43431,3470
21.759,11440,33376,52663,43431,3470
21.76,11472,33424,52671,43455,3455
0.001,11472,33424,52663,43471,3467
21.761,11456,33424,52639,43439,3469
21.762,11456,33472,52647,43471,3465
21.763,11440,33456,52663,43431,3471
0.001,11408,33488,52671,43463,3463
21.764,11376,33520,52671,43463,3467
21.765,11440,33456,52655,43439,3467
21.766,11472,33520,52647,43439,3469
0.001,11440,33520,52687,43423,3477
21.767,11440,33584,52655,43455,3455
21.768,11456,33584,52647,43447,3467
21.769,11440,33584,52655,43447,3471
0.001,11440,33616,52663,43423,3469
21.77,11440,33600,52639,43439,3470
21.771,11408,33600,52671,43455,3451
21.772,11472,33632,52663,43447,3470
0.001,11440,33664,52639,43447,3469
21.773,11440,33680,52639,43423,3471
21.774,11440,33680,52655,43415,3471
21.775,11424,33680,52655,43415,3452
0.001,11472,33680,52671,43439,3465
21.776,11472,33712,52679,43447,3465
21.777,11472,33712,52671,43399,3469
21.778,11440,33744,52663,43431,3471
0.001,11472,33728,52655,43447,3453
21.779,11440,33744,52647,43447,3465
21.78,11440,33744,52655,43455,3469
21.781,11472,33744,52655,43439,3469
0.001,11440,33776,52639,43415,3474
21.782,11456,33840,52671,43439,3461
21.783,11456,33840,52655,43423,3468
21.784,11440,33776,52663,43415,3473
0.001,11456,33856,52647,43463,3473
21.785,11440,33776,52663,43439,3453
21.786,11440,33872,52647,43447,3455
21.787,11472,33872,52655,43399,3469
0.001,11440,33872,52655,43423,3469
21.788,11456,33920,52655,43423,3469
21.789,11472,33904,52671,43423,3455
21.79,11472,33904,52671,43439,3467
0.001,11472,33904,52679,43423,3467
21.791,11456,33872,52647,43415,3469
21.792,11440,33872,52663,43439,3473
21.793,11472,33904,52671,43415,3446
0.001,11440,33872,52655,43399,3469
21.794,11440,33936,52631,43423,3467
21.795,11424,33920,52663,43415,3471
21.796,11440,33920,52679,43439,3477
0.001,11440,33904,52631,43431,3451
21.797,11456,33904,52671,43407,3468
21.798,11456,33904,52663,43423,3465
21.799,11472,33920,52663,43431,3467
0.001,11488,33936,52655,43407,3471
21.8,11440,33936,52663,43431,3456
21.801,11440,33936,52663,43423,3469
21.802,11456,33920,52655,43431,3469
0.001,11456,33936,52631,43423,3469
21.803,11472,33936,52671,43423,3467
21.804,11440,33936,52655,43423,3455
21.805,11440,33936,52663,43431,3469
0.001,11472,33936,52679,43415,3474
21.806,11408,33952,52647,43415,3470
21.807,11424,33936,52655,43423,3453
21.808,11472,33968,52647,43423,3453
0.001,11472,33968,52655,43431,3469
21.809,11456,33968,52655,43415,3469
21.81,11440,33936,52647,43415,3468
21.811,11440,33968,52631,43431,3461
0.001,11472,33984,52655,43423,3451
21.812,11440,33968,52655,43447,3467
21.813,11440,33968,52639,43415,3467
21.814,11440,33984,52655,43399,3471
0.001,11440,34000,52655,43391,3471
21.815,11472,34000,52639,43423,3452
21.816,11456,34016,52671,43439,3468
21.817,11440,33984,52647,43399,3469
0.001,11440,34000,52655,43447,3471
21.818,11456,34000,52671,43447,3454
21.819,11472,34032,52631,43431,3455
21.82,11456,34000,52655,43431,3468
0.001,11456,34032,52647,43407,3471
21.821,11440,34000,52647,43431,3470
21.822,11408,34000,52639,43423,3453
21.823,11456,33984,52663,43407,3475
0.001,11472,33968,52663,43431,3469
21.824,11472,33968,52655,43415,3471
21.825,11456,33984,52655,43431,3469
21.826,11440,33968,52671,43407,3463
0.001,11440,33984,52655,43407,3475
21.827,11472,34000,52655,43399,3471
21.828,11424,34000,52639,43415,3474
21.829,11424,34000,52655,43407,3480
0.001,11456,34032,52663,43415,3465
21.83,11440,34032,52671,43447,3481
21.831,11440,34000,52655,43431,3479
21.832,11472,34000,52663,43423,3479
0.001,11440,34000,52647,43407,3478
21.833,11456,34032,52663,43431,3464
21.834,11440,34032,52671,43439,3480
21.835,11408,34000,52671,43431,3480
0.001,11440,34000,52655,43431,3481
21.836,11408,34016,52663,43439,3466
21.837,11424,34000,52655,43455,3481
21.838,11456,33984,52647,43447,3479
0.001,11552,34000,52663,43455,3483
21.839,11472,34000,52655,43431,3487
21.84,11440,33984,52655,43455,3471
21.841,11440,34064,52655,43455,3482
0.001,11440,34000,52679,43447,3481
21.842,11408,34032,52671,43495,3481
21.843,11424,34032,52687,43511,3483
21.844,11552,34064,52671,43479,3469
0.001,11440,34000,52663,43471,3485
21.845,11488,34000,52687,43495,3481
21.846,11440,34000,52695,43527,3480
21.847,11440,34000,52695,43543,3489
0.001,11472,33984,52727,43575,3473
21.848,11440,34000,52719,43559,3484
21.849,11440,33984,52751,43583,3483
21.85,11424,33984,52735,43591,3482
0.001,11424,34000,52751,43615,3487
21.851,11472,33984,52751,43623,3471
21.852,11440,33984,52759,43615,3487
21.853,11456,34000,52743,43639,3484
0.001,11440,34000,52775,43639,3495
21.854,11472,34000,52751,43663,3487
21.855,11440,34000,52759,43663,3473
21.856,11456,34032,52783,43703,3493
0.001,11440,34000,52783,43663,3491
21.857,11440,34000,52807,43711,3487
21.858,11472,33968,52799,43695,3491
21.859,11440,34000,52799,43703,3475
0.001,11424,33984,52799,43695,3487
21.86,11408,33984,52783,43711,3493
21.861,11440,33984,52783,43719,3492
21.862,11456,33984,52815,43735,3487
0.001,11472,34000,52791,43727,3481
21.863,11440,34000,52807,43743,3491
21.864,11472,33984,52791,43727,3493
21.865,11472,33968,52815,43743,3493
0.001,11456,33984,52807,43767,3484
21.866,11440,33984,52791,43759,3480
21.867,11408,33984,52839,43759,3491
21.868,11472,33968,52815,43759,3495
0.001,11456,34000,52799,43743,3493
21.869,11408,34000,52823,43759,3479
21.87,11472,34000,52807,43759,3491
21.871,11424,34000,52815,43767,3496
0.001,11456,34000,52807,43767,3495
21.872,11472,34000,52831,43743,3494
21.873,11472,34000,52807,43767,3475
21.874,11440,33968,52815,43767,3483
0.001,11440,33984,52815,43759,3491
21.875,11456,33904,52799,43735,3495
21.876,11440,33968,52823,43743,3495
21.877,11472,33968,52791,43775,3480
0.001,11440,33968,52839,43759,3477
21.878,11440,33968,52807,43767,3496
21.879,11440,33936,52831,43751,3494
21.88,11472,33968,52823,43767,3493
0.001,11472,33984,52807,43767,3480
21.881,11440,33968,52815,43783,3495
21.882,11456,33968,52839,43735,3493
21.883,11440,34000,52823,43743,3495
0.001,11440,34000,52823,43767,3496
21.884,11472,33968,52815,43767,3481
21.885,11440,34000,52823,43783,3498
21.886,11424,33968,52831,43735,3495
0.001,11440,33952,52815,43759,3495
21.887,11440,33952,52839,43767,3497
21.888,11424,33936,52815,43759,3479
21.889,11408,33920,52815,43759,3492
0.001,11440,33920,52807,43743,3499
21.89,11440,33920,52791,43767,3499
21.891,11440,33904,52823,43743,3482
21.892,11424,33968,52831,43727,3484
0.001,11440,33904,52823,43743,3496
21.893,11440,33904,52823,43775,3499
21.894,11440,33904,52823,43743,3501
21.895,11424,33936,52831,43767,3482
0.001,11408,33920,52815,43775,3499
21.896,11440,33936,52815,43743,3497
21.897,11456,33920,52823,43759,3499
21.898,11440,33920,52823,43767,3503
0.001,11472,33872,52799,43751,3483
21.899,11440,33872,52815,43775,3501
21.9,11440,33888,52799,43743,3496
21.901,11408,33872,52791,43743,3492
0.001,11440,33904,52815,43751,3503
21.902,11472,33872,52815,43735,3485
21.903,11424,33872,52823,43767,3497
21.904,11456,33888,52815,43743,3501
0.001,11408,33872,52815,43735,3499
21.905,11472,33840,52815,43759,3507
21.906,11440,33872,52807,43743,3483
21.907,11440,33904,52791,43743,3495
0.001,11408,33776,52799,43759,3497
21.908,11408,33872,52815,43767,3499
21.909,11472,33872,52831,43751,3499
